id,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
1918,731,790,59,6/13to6/12,6/9to5/9,6/13to6/12:6/12to6/11:6/11to6/10:6/10to6/9:6/9to5/9:,5,False,True
2279,731,854,123,10/5to9/5,7/10to6/10,10/5to9/5:9/5to8/5:8/5to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to6/10:,9,False,True
2102,732,843,111,8/10to7/10,4/15totop4,8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to4/14:4/14to4/15:4/15totop4:,10,True,True
1758,732,967,235,0/7to0/6,11/1to12/1,0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to12/1:,18,True,True
978,732,770,38,13/13to13/12,14/12to15/12,13/13to13/12:13/12to14/12:14/12to15/12:,3,False,True
1868,733,806,73,1/6to0/6,0/2to0/1,1/6to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:,6,True,True
470,733,800,67,3/11to2/11,4/10to4/9,3/11to2/11:2/11to2/10:2/10to3/10:3/10to4/10:4/10to4/9:,5,True,True
2652,733,1015,282,14/10to13/10,7/13to8/13,14/10to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to8/13:,11,False,True
2297,734,840,106,9/12to9/11,8/5to9/5,9/12to9/11:9/11to8/11:8/11to8/10:8/10to8/9:8/9to8/8:8/8to8/7:8/7to8/6:8/6to8/5:8/5to9/5:,9,True,True
1852,734,804,70,5/12to5/11,3/13to3/14,5/12to5/11:5/11to4/11:4/11to3/11:3/11to3/12:3/12to3/13:3/13to3/14:,6,False,True
2336,734,805,71,2/11to1/11,0/8toleft8,2/11to1/11:1/11to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8toleft8:,6,True,True
1071,734,901,167,2/14to3/14,13/13to13/12,2/14to3/14:3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/13:10/13to11/13:11/13to12/13:12/13to13/13:13/13to13/12:,13,True,True
236,735,1118,383,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
1985,735,842,107,bottom9to9/0,8/7to9/7,bottom9to9/0:9/0to8/0:8/0to8/1:8/1to8/2:8/2to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to8/7:8/7to9/7:,10,False,True
2522,735,824,89,4/5to4/6,7/8to7/9,4/5to4/6:4/6to4/7:4/7to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to7/9:,7,False,True
2187,735,1158,423,right10to15/10,1/4to2/4,right10to15/10:15/10to14/10:14/10to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to2/4:,22,True,True
859,735,783,48,14/0to14/1,12/1to12/2,14/0to14/1:14/1to13/1:13/1to12/1:12/1to12/2:,4,False,True
214,735,1127,392,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
1000,735,872,137,7/6to8/6,11/0tobottom11,7/6to8/6:8/6to8/5:8/5to8/4:8/4to8/3:8/3to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to11/0:11/0tobottom11:,11,True,True
322,735,1228,493,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
2953,736,815,79,9/1to8/1,8/6to9/6,9/1to8/1:8/1to8/2:8/2to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to9/6:,7,True,True
2614,736,847,111,9/7to10/7,10/3to10/2,9/7to10/7:10/7to11/7:11/7to11/6:11/6to11/5:11/5to10/5:10/5to10/4:10/4to10/3:10/3to10/2:,8,True,True
1016,737,750,13,3/12to2/12,3/12to2/12,3/12to2/12:,1,False,True
1698,737,850,113,7/6to6/6,3/8to2/8,7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to3/7:3/7to3/8:3/8to2/8:,7,False,True
243,737,1131,394,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
215,737,1134,397,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
2188,737,1004,267,12/4to12/5,7/2to7/1,12/4to12/5:12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to7/4:7/4to7/3:7/3to7/2:7/2to7/1:,10,True,True
2666,737,821,84,4/10to4/9,3/5to4/5,4/10to4/9:4/9to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to4/5:,7,True,True
642,738,1014,276,11/6to11/5,5/6to5/7,11/6to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to5/6:5/6to5/7:,9,True,True
3093,738,813,75,4/10to4/11,3/15totop3,4/10to4/11:4/11to3/11:3/11to3/12:3/12to3/13:3/13to3/14:3/14to3/15:3/15totop3:,7,True,True
1115,739,841,102,4/5to4/6,2/2to3/2,4/5to4/6:4/6to3/6:3/6to2/6:2/6to2/5:2/5to2/4:2/4to2/3:2/3to2/2:2/2to3/2:,8,False,True
3106,739,907,168,2/4to1/4,6/11to6/10,2/4to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to6/10:,14,False,True
3033,739,1002,263,12/14to11/14,1/8to0/8,12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to0/8:,18,True,True
2329,739,834,95,12/9to11/9,13/13to13/14,12/9to11/9:11/9to11/10:11/10to11/11:11/11to11/12:11/12to11/13:11/13to12/13:12/13to13/13:13/13to13/14:,8,True,True
2639,739,964,225,13/13to13/14,6/8to6/7,13/13to13/14:13/14to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to6/13:6/13to6/12:6/12to6/11:6/11to6/10:6/10to6/9:6/9to6/8:6/8to6/7:,15,False,True
297,739,1148,409,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
1487,740,960,220,5/11to6/11,12/3to12/4,5/11to6/11:6/11to6/10:6/10to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:6/5to6/4:6/4to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to11/3:11/3to12/3:12/3to12/4:,16,True,True
661,740,959,219,3/8to3/7,12/2to13/2,3/8to3/7:3/7to4/7:4/7to5/7:5/7to6/7:6/7to7/7:7/7to8/7:8/7to9/7:9/7to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to11/2:11/2to12/2:12/2to13/2:,16,False,True
625,740,883,143,1/4to2/4,3/13to3/12,1/4to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to3/13:3/13to3/12:,12,True,True
2042,741,877,136,1/0to2/0,3/8to4/8,1/0to2/0:2/0to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to3/8:3/8to4/8:,11,True,True
179,741,1118,377,left0to0/0,15/15totop15,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to1/13:1/13to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to11/14:11/14to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,True,True
3155,742,840,98,7/14to6/14,8/10to9/10,7/14to6/14:6/14to6/13:6/13to6/12:6/12to6/11:6/11to6/10:6/10to7/10:7/10to8/10:8/10to9/10:,8,False,True
3190,742,1066,324,15/7to14/7,1/11to2/11,15/7to14/7:14/7to13/7:13/7to12/7:12/7to11/7:11/7to10/7:10/7to9/7:9/7to8/7:8/7to7/7:7/7to6/7:6/7to5/7:5/7to4/7:4/7to3/7:3/7to2/7:2/7to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to2/11:,19,True,True
510,744,822,78,2/15to2/14,3/11to3/10,2/15to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to3/11:3/11to3/10:,6,True,True
3097,744,919,175,14/1to13/1,11/12to11/13,14/1to13/1:13/1to12/1:12/1to11/1:11/1to11/2:11/2to11/3:11/3to11/4:11/4to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to11/11:11/11to11/12:11/12to11/13:,15,True,True
955,745,839,94,9/9to9/8,6/11to6/12,9/9to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to6/9:6/9to6/10:6/10to6/11:6/11to6/12:,8,False,True
318,746,1128,382,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
385,746,1134,388,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1226,746,893,147,6/4to5/4,3/12to2/12,6/4to5/4:5/4to4/4:4/4to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to2/12:,12,False,True
2280,747,863,116,1/2to1/3,5/5to5/6,1/2to1/3:1/3to1/4:1/4to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to5/6:,8,True,True
2732,747,973,226,2/11to2/12,11/6to12/6,2/11to2/12:2/12to3/12:3/12to4/12:4/12to5/12:5/12to6/12:6/12to7/12:7/12to8/12:8/12to9/12:9/12to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to11/6:11/6to12/6:,17,False,True
1533,747,920,173,9/8to10/8,14/0to15/0,9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:,14,False,True
2062,747,880,133,1/15to2/15,11/15to11/14,1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to11/15:11/15to11/14:,11,True,True
3082,747,831,84,4/11to4/12,7/14to8/14,4/11to4/12:4/12to4/13:4/13to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:,7,False,True
1837,747,941,194,12/14to11/14,8/6to9/6,12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to8/13:8/13to8/12:8/12to8/11:8/11to8/10:8/10to8/9:8/9to8/8:8/8to8/7:8/7to8/6:8/6to9/6:,13,True,True
332,748,1254,506,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
2868,749,1226,477,1/2to1/1,11/7to12/7,1/2to1/1:1/1to1/2:1/2to1/3:1/3to1/4:1/4to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/6:10/6to11/6:11/6to11/7:11/7to12/7:,18,True,True
1214,749,885,136,6/14to6/15,12/12to13/12,6/14to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to11/12:11/12to12/12:12/12to13/12:,11,False,True
2252,749,841,92,1/7to1/8,5/9to6/9,1/7to1/8:1/8to1/9:1/9to2/9:2/9to3/9:3/9to4/9:4/9to5/9:5/9to6/9:,7,True,True
1849,750,1017,267,5/3to5/2,14/10to15/10,5/3to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to11/10:11/10to12/10:12/10to13/10:13/10to14/10:14/10to15/10:,19,False,True
1617,750,836,86,1/10to1/11,3/15totop3,1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:1/14to1/15:1/15to2/15:2/15to3/15:3/15totop3:,8,False,True
2809,750,862,112,11/14to10/14,4/14to3/14,11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:,8,True,True
1947,750,914,164,2/4to1/4,0/15totop0,2/4to1/4:1/4to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,14,False,True
3020,751,962,211,2/8to3/8,11/3to12/3,2/8to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/4:10/4to11/4:11/4to11/3:11/3to12/3:,15,True,True
2116,751,800,49,13/3to13/2,14/1to15/1,13/3to13/2:13/2to13/1:13/1to14/1:14/1to15/1:,4,True,True
1987,751,797,46,9/6to9/5,9/3to8/3,9/6to9/5:9/5to9/4:9/4to9/3:9/3to8/3:,4,True,True
185,751,1145,394,left0to0/0,15/15totop15,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to1/13:1/13to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to11/14:11/14to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,True,True
3025,751,845,94,4/13to3/13,3/7to3/6,4/13to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:,8,True,True
722,752,998,246,12/5to12/4,0/4toleft4,12/5to12/4:12/4to12/3:12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to0/3:0/3to0/4:0/4toleft4:,16,True,True
2577,752,1049,297,5/2to6/2,15/13toright13,5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to11/13:11/13to12/13:12/13to13/13:13/13to14/13:14/13to15/13:15/13toright13:,22,False,True
3142,753,893,140,3/12to3/11,11/10to12/10,3/12to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/10:10/10to11/10:11/10to12/10:,11,False,True
1866,753,1095,342,right5to15/5,5/4to6/4,right5to15/5:15/5to14/5:14/5to13/5:13/5to12/5:12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to5/4:5/4to6/4:,13,False,True
1410,753,862,109,bottom7to7/0,3/4to4/4,bottom7to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to3/1:3/1to3/2:3/2to3/3:3/3to3/4:3/4to4/4:,10,False,True
849,753,1144,391,2/11to2/10,14/14to14/13,2/11to2/10:2/10to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to11/14:11/14to12/14:12/14to13/14:13/14to14/14:14/14to14/13:,18,False,True
3,754,1129,375,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
2313,755,881,126,2/6to3/6,7/3to7/2,2/6to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to7/2:,9,True,True
1699,755,992,237,9/12to10/12,15/0to15/1,9/12to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0to15/1:,19,False,True
1954,755,1007,252,14/6to14/7,4/7to3/7,14/6to14/7:14/7to13/7:13/7to12/7:12/7to11/7:11/7to10/7:10/7to9/7:9/7to8/7:8/7to7/7:7/7to6/7:6/7to5/7:5/7to4/7:4/7to3/7:,12,False,True
1483,755,999,244,14/0to13/0,6/1to6/2,14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to6/2:,10,True,True
828,755,955,200,8/2to9/2,15/6toright6,8/2to9/2:9/2to9/3:9/3to9/4:9/4to9/5:9/5to10/5:10/5to10/6:10/6to11/6:11/6to12/6:12/6to13/6:13/6to14/6:14/6to15/6:15/6toright6:,12,True,True
565,755,1124,369,1/6to1/5,13/11to13/10,1/6to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to8/5:8/5to9/5:9/5to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to13/10:,20,False,True
1962,756,893,137,0/13to0/12,0/2to0/1,0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:,12,True,True
378,756,1262,506,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
817,757,1013,256,9/11to8/11,1/1to1/0,9/11to8/11:8/11to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to3/11:3/11to2/11:2/11to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to1/1:1/1to1/0:,19,True,True
641,757,835,78,right11to15/11,12/13to11/13,right11to15/11:15/11to14/11:14/11to13/11:13/11to12/11:12/11to12/12:12/12to12/13:12/13to11/13:,7,True,True
2845,757,829,72,8/4to8/3,9/1to9/2,8/4to8/3:8/3to8/2:8/2to8/1:8/1to9/1:9/1to9/2:,5,True,True
598,757,839,82,7/1to7/0,5/3to5/4,7/1to7/0:7/0to6/0:6/0to5/0:5/0to5/1:5/1to5/2:5/2to5/3:5/3to5/4:,7,True,True
2749,758,1017,259,top0to0/15,6/0tobottom6,top0to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0tobottom6:,23,False,True
3090,758,996,238,1/7to1/8,14/4to14/5,1/7to1/8:1/8to1/7:1/7to1/6:1/6to2/6:2/6to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/5:10/5to11/5:11/5to12/5:12/5to12/4:12/4to13/4:13/4to14/4:14/4to14/5:,19,True,True
968,758,846,88,6/5to5/5,4/1to4/0,6/5to5/5:5/5to4/5:4/5to4/4:4/4to4/3:4/3to4/2:4/2to4/1:4/1to4/0:,7,False,True
2807,758,887,129,5/9to6/9,7/1to7/2,5/9to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:6/5to6/4:6/4to6/3:6/3to6/2:6/2to6/1:6/1to7/1:7/1to7/2:,11,False,True
843,758,966,208,top4to4/15,7/2to7/3,top4to4/15:4/15to4/14:4/14to4/13:4/13to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to4/4:4/4to4/3:4/3to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to7/3:,18,True,True
3242,758,903,145,9/10to8/10,3/14to3/15,9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to3/14:3/14to3/15:,11,False,True
3287,759,784,25,0/7to1/7,1/7to1/6,0/7to1/7:1/7to1/6:,2,True,True
1730,759,871,112,bottom8to8/0,10/3to10/4,bottom8to8/0:8/0to8/1:8/1to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:,7,True,True
2671,760,1199,439,15/5to14/5,2/12to1/12,15/5to14/5:14/5to13/5:13/5to12/5:12/5to11/5:11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to3/5:3/5to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to1/12:,21,False,True
1223,760,854,94,0/13to1/13,1/7to0/7,0/13to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to0/7:,8,False,True
